MapObject|GlassBottle|Bottle_%d.png|12|..\Texture\MapObject\GlassBottle\Bottle_%d.png
PigMan|PigMan_WalkSideBackRigt|PigMan_WalkSideBackRigt%d.png|4|..\Texture\Monster\PigMan\PigMan_WalkSideBackRigt\PigMan_WalkSideBackRigt%d.png
PigMan|PigMan_WalkSideFrontLeft|PigMan_WalkSideFrontLeft%d.png|4|..\Texture\Monster\PigMan\PigMan_WalkSideFrontLeft\PigMan_WalkSideFrontLeft%d.png
PigMan|PigMan_WalkSideFrontRight|PigMan_WalkSideFrontRight%d.png|4|..\Texture\Monster\PigMan\PigMan_WalkSideFrontRight\PigMan_WalkSideFrontRight%d.png
PigMan|PigMan_WalkSideLeft|PigMan_WalkSideLeft%d.png|4|..\Texture\Monster\PigMan\PigMan_WalkSideLeft\PigMan_WalkSideLeft%d.png
PigMan|PigMan_WalkSideRight|PigMan_WalkSideRight%d.png|4|..\Texture\Monster\PigMan\PigMan_WalkSideRight\PigMan_WalkSideRight%d.png
Trooper|Trooper_Arms|Trooper_Arms_%d.png|4|..\Texture\Monster\Trooper\Trooper_Arms\Trooper_Arms_%d.png
Trooper|Trooper_Dead|Trooper_Dead_%d.png|1|..\Texture\Monster\Trooper\Trooper_Dead\Trooper_Dead_%d.png
Trooper|Trooper_DeadFall|Trooper_DeadFall_%d.png|4|..\Texture\Monster\Trooper\Trooper_DeadFall\Trooper_DeadFall_%d.png
Trooper|Trooper_FireFront|Trooper_FireFront_%d.png|2|..\Texture\Monster\Trooper\Trooper_FireFront\Trooper_FireFront_%d.png
Trooper|Trooper_Grogy|Trooper_Grogy_%d.png|3|..\Texture\Monster\Trooper\Trooper_Grogy\Trooper_Grogy_%d.png
Trooper|Trooper_Heads|Trooper_Heads_%d.png|4|..\Texture\Monster\Trooper\Trooper_Heads\Trooper_Heads_%d.png
Trooper|Trooper_Legs|Trooper_Legs_%d.png|4|..\Texture\Monster\Trooper\Trooper_Legs\Trooper_Legs_%d.png
Trooper|Trooper_WalkBack|Trooper_WalkBack_%d.png|4|..\Texture\Monster\Trooper\Trooper_WalkBack\Trooper_WalkBack_%d.png
Trooper|Trooper_WalkFront|Trooper_WalkFront_%d.png|4|..\Texture\Monster\Trooper\Trooper_WalkFront\Trooper_WalkFront_%d.png
Trooper|Trooper_WalkFrontSide|Trooper_WalkFrontSide_%d.png|4|..\Texture\Monster\Trooper\Trooper_WalkFrontSide\Trooper_WalkFrontSide_%d.png
Trooper|Trooper_WalkFrontSideRight|Trooper_WalkFrontSideRight%d.png|4|..\Texture\Monster\Trooper\Trooper_WalkFrontSideRight\Trooper_WalkFrontSideRight%d.png
Trooper|Trooper_WalkSide|Trooper_WalkSide_%d.png|4|..\Texture\Monster\Trooper\Trooper_WalkSide\Trooper_WalkSide_%d.png
Trooper|Trooper_WalkSideBackLeft|Trooper_WalkSideBackLeft%d.png|4|..\Texture\Monster\Trooper\Trooper_WalkSideBackLeft\Trooper_WalkSideBackLeft%d.png
Trooper|Trooper_WalkSideBackRight|Trooper_WalkSideBackRight%d.png|4|..\Texture\Monster\Trooper\Trooper_WalkSideBackRight\Trooper_WalkSideBackRight%d.png
Trooper|Trooper_WalkSideRight|Trooper_WalkSideRight%d.png|4|..\Texture\Monster\Trooper\Trooper_WalkSideRight\Trooper_WalkSideRight%d.png
PickUp|Equip|Equip_%d.png|6|..\Texture\PickUp\Equip\Equip_%d.png
Animation|Lava|Lava_%d.png|6|..\Texture\Tiles\Animation\Lava\Lava_%d.png
Animation|Number|Number_%d.png|12|..\Texture\UI\Animation\Number\Number_%d.png
Animation|Number_Blue|Number_Blue_%d.png|10|..\Texture\UI\Animation\Number_Blue\Number_Blue_%d.png
BloodSplit|BloodSplit_01|BloodSplit_01_%d.png|19|..\Texture\VFX\BloodSplit\BloodSplit_01\BloodSplit_01_%d.png
BloodSplit|BloodSplit_02|BloodSplit_02_%d.png|18|..\Texture\VFX\BloodSplit\BloodSplit_02\BloodSplit_02_%d.png
BloodSplit|BloodSplit_03|BloodSplit_03_%d.png|13|..\Texture\VFX\BloodSplit\BloodSplit_03\BloodSplit_03_%d.png
Bullet_Hit|Bullet_Hit_YellowB|Bullet_Hit_YellowB_%d.png|14|..\Texture\VFX\Bullet_Hit\Bullet_Hit_YellowB\Bullet_Hit_YellowB_%d.png
Bullet_Hit|Bullet_Hit_YellowS|Bullet_Hit_YellowS_%d.png|14|..\Texture\VFX\Bullet_Hit\Bullet_Hit_YellowS\Bullet_Hit_YellowS_%d.png
VFX|Bullet_Hole|Bullet_Hole_%d.png|3|..\Texture\VFX\Bullet_Hole\Bullet_Hole_%d.png
Explosion|Explosion_Fire|Explosion_Fire_%d.png|1|..\Texture\VFX\Explosion\Explosion_Fire\Explosion_Fire_%d.png
Explosion|Explosion_Nova|Explosion_Nova_%d.png|18|..\Texture\VFX\Explosion\Explosion_Nova\Explosion_Nova_%d.png
Explosion|Explosion_Plasma|Explosion_Plasma_%d.png|19|..\Texture\VFX\Explosion\Explosion_Plasma\Explosion_Plasma_%d.png
Explosion|Explosion_Rocket|Explosion_Rocket_%d.png|18|..\Texture\VFX\Explosion\Explosion_Rocket\Explosion_Rocket_%d.png
Explosion|Explosion_Smoke|Explosion_Smoke_%d.png|26|..\Texture\VFX\Explosion\Explosion_Smoke\Explosion_Smoke_%d.png
Fire|Fire_Big|Fire_Big_%d.png|16|..\Texture\VFX\Fire\Fire_Big\Fire_Big_%d.png
Fire|Fire_Small|Fire_Small_%d.png|12|..\Texture\VFX\Fire\Fire_Small\Fire_Small_%d.png
VFX|Flare|Flare_%d.png|1|..\Texture\VFX\Flare\Flare_%d.png
VFX|Grenade_Guide|Grenade_Guide_%d.png|1|..\Texture\VFX\Grenade_Guide\Grenade_Guide_%d.png
VFX|Monster_Bullet|Monster_Bullet%d.png|6|..\Texture\VFX\Monster_Bullet\Monster_Bullet%d.png
VFX|Monster_Create|Monster_Create%d.png|25|..\Texture\VFX\Monster_Create\Monster_Create%d.png
VFX|Smoke_Big|SmokeBig_%d.png|4|..\Texture\VFX\Smoke_Big\SmokeBig_%d.png
VFX|Smoke_Gun|Smoke_Gun_%d.png|1|..\Texture\VFX\Smoke_Gun\Smoke_Gun_%d.png
VFX|Smoke_Small|SmokeSmall_%d.png|4|..\Texture\VFX\Smoke_Small\SmokeSmall_%d.png
Bullets|Bullet_Grenade|Bullet_Grenade_%d.png|1|..\Texture\Weapon\Bullets\Bullet_Grenade\Bullet_Grenade_%d.png
Bullets|Bullet_Rocket|Bullet_Rocket_%d.png|8|..\Texture\Weapon\Bullets\Bullet_Rocket\Bullet_Rocket_%d.png
Bullets|Bullet_Yellow|Bullet_Yellow_%d.png|7|..\Texture\Weapon\Bullets\Bullet_Yellow\Bullet_Yellow_%d.png
Grenade|Grenade_Idle|Grenade_Idle_%d.png|2|..\Texture\Weapon\Grenade\Grenade_Idle\Grenade_Idle_%d.png
Grenade|Grenade_Pin|Grenade_Pin_%d.png|15|..\Texture\Weapon\Grenade\Grenade_Pin\Grenade_Pin_%d.png
Grenade|Grenade_Throw|Grenade_Throw_%d.png|6|..\Texture\Weapon\Grenade\Grenade_Throw\Grenade_Throw_%d.png
Melee|Hand_Draw|Hand_Draw_%d.png|5|..\Texture\Weapon\Melee\Hand_Draw\Hand_Draw_%d.png
Melee|Hand_Idle|Hand_Idle_%d.png|20|..\Texture\Weapon\Melee\Hand_Idle\Hand_Idle_%d.png
Melee|Ledge_Hand|Ledge_Hand_%d.png|11|..\Texture\Weapon\Melee\Ledge_Hand\Ledge_Hand_%d.png
PumpShot|PumpShot_Draw|PumpShot_Draw_%d.png|6|..\Texture\Weapon\PumpShot\PumpShot_Draw\PumpShot_Draw_%d.png
PumpShot|PumpShot_Fire|PumpShot_Fire_%d.png|7|..\Texture\Weapon\PumpShot\PumpShot_Fire\PumpShot_Fire_%d.png
PumpShot|PumpShot_Idle|PumpShot_Idle_%d.png|2|..\Texture\Weapon\PumpShot\PumpShot_Idle\PumpShot_Idle_%d.png
PumpShot|PumpShot_PumpIn|PumpShot_PumpIn_%d.png|13|..\Texture\Weapon\PumpShot\PumpShot_PumpIn\PumpShot_PumpIn_%d.png
PumpShot|PumpShot_PumpOut|PumpShot_PumpOut_%d.png|12|..\Texture\Weapon\PumpShot\PumpShot_PumpOut\PumpShot_PumpOut_%d.png
PumpShot|PumpShot_Reload|PumpShot_Reload_%d.png|7|..\Texture\Weapon\PumpShot\PumpShot_Reload\PumpShot_Reload_%d.png
PumpShot|PumpShot_ZoomFire|PumpShot_ZoomFire_%d.png|5|..\Texture\Weapon\PumpShot\PumpShot_ZoomFire\PumpShot_ZoomFire_%d.png
PumpShot|PumpShot_ZoomIn|PumpShot_ZoomIn_%d.png|5|..\Texture\Weapon\PumpShot\PumpShot_ZoomIn\PumpShot_ZoomIn_%d.png
PumpShot|PumpShot_ZoomOut|PumpShot_ZoomOut_%d.png|5|..\Texture\Weapon\PumpShot\PumpShot_ZoomOut\PumpShot_ZoomOut_%d.png
PumpShot|PumpShot_ZoomPumpIn|PumpShot_ZoomPumpIn_%d.png|11|..\Texture\Weapon\PumpShot\PumpShot_ZoomPumpIn\PumpShot_ZoomPumpIn_%d.png
PumpShot|PumpShot_ZoomPumpOut|PumpShot_ZoomPumpOut_%d.png|11|..\Texture\Weapon\PumpShot\PumpShot_ZoomPumpOut\PumpShot_ZoomPumpOut_%d.png
Revolver|Revolver_Draw|Revolver_Draw_%d.png|5|..\Texture\Weapon\Revolver\Revolver_Draw\Revolver_Draw_%d.png
Revolver|Revolver_FaseReady|Revolver_FastReady_%d.png|6|..\Texture\Weapon\Revolver\Revolver_FaseReady\Revolver_FastReady_%d.png
Revolver|Revolver_Fast|Revolver_Fast_%d.png|8|..\Texture\Weapon\Revolver\Revolver_Fast\Revolver_Fast_%d.png
Revolver|Revolver_FastEnd|Revolver_FastEnd_%d.png|7|..\Texture\Weapon\Revolver\Revolver_FastEnd\Revolver_FastEnd_%d.png
Revolver|Revolver_Fire|Revolver_Fire_%d.png|8|..\Texture\Weapon\Revolver\Revolver_Fire\Revolver_Fire_%d.png
Revolver|Revolver_Idle|Revolver_Idle_%d.png|2|..\Texture\Weapon\Revolver\Revolver_Idle\Revolver_Idle_%d.png
Revolver|Revolver_Reload|Revolver_Reload_%d.png|43|..\Texture\Weapon\Revolver\Revolver_Reload\Revolver_Reload_%d.png
Weapon|Rocket|Rocket_%d.png|7|..\Texture\Weapon\Rocket\Rocket_%d.png
RocketLuncher|RocketLuncher_Draw|RocketLuncher_Draw_%d.png|13|..\Texture\Weapon\RocketLuncher\RocketLuncher_Draw\RocketLuncher_Draw_%d.png
RocketLuncher|RocketLuncher_Fire|RocketLuncher_Fire_%d.png|9|..\Texture\Weapon\RocketLuncher\RocketLuncher_Fire\RocketLuncher_Fire_%d.png
RocketLuncher|RocketLuncher_Idle|RocketLuncher_Idle_%d.png|2|..\Texture\Weapon\RocketLuncher\RocketLuncher_Idle\RocketLuncher_Idle_%d.png
RocketLuncher|RocketLuncher_Idle_Delay|RocketLuncher_Idle_Delay_%d.png|2|..\Texture\Weapon\RocketLuncher\RocketLuncher_Idle_Delay\RocketLuncher_Idle_Delay_%d.png
RocketLuncher|RocketLuncher_NoAmmo|RocketLuncher_NoAmmo_%d.png|2|..\Texture\Weapon\RocketLuncher\RocketLuncher_NoAmmo\RocketLuncher_NoAmmo_%d.png
RocketLuncher|RocketLuncher_Reload|RocketLuncher_Reload_%d.png|30|..\Texture\Weapon\RocketLuncher\RocketLuncher_Reload\RocketLuncher_Reload_%d.png
SMG|SMG_Draw|SMG_Draw_%d.png|5|..\Texture\Weapon\SMG\SMG_Draw\SMG_Draw_%d.png
SMG|SMG_Fire|SMG_Fire_%d.png|4|..\Texture\Weapon\SMG\SMG_Fire\SMG_Fire_%d.png
SMG|SMG_First|SMG_First_%d.png|54|..\Texture\Weapon\SMG\SMG_First\SMG_First_%d.png
SMG|SMG_Idle|SMG_Idle_%d.png|2|..\Texture\Weapon\SMG\SMG_Idle\SMG_Idle_%d.png
SMG|SMG_Reload|SMG_Reload_%d.png|40|..\Texture\Weapon\SMG\SMG_Reload\SMG_Reload_%d.png
SMG|SMG_Zoom|SMG_Zoom_%d.png|5|..\Texture\Weapon\SMG\SMG_Zoom\SMG_Zoom_%d.png
SMG|SMG_ZoomFire|SMG_ZoomFire_%d.png|4|..\Texture\Weapon\SMG\SMG_ZoomFire\SMG_ZoomFire_%d.png
SMG|SMG_ZoomOut|SMG_ZoomOut_%d.png|5|..\Texture\Weapon\SMG\SMG_ZoomOut\SMG_ZoomOut_%d.png
No_Animation|AmmoBox|AmmoBox_0.png|1|..\Texture\PickUp\No_Animation\AmmoBox\AmmoBox_0.png
No_Animation|AmmoBox|AmmoBox_1.dds|1|..\Texture\PickUp\No_Animation\AmmoBox\AmmoBox_1.dds
No_Animation|AmmoBox|AmmoBox_1.png|1|..\Texture\PickUp\No_Animation\AmmoBox\AmmoBox_1.png
No_Animation|AmmoBox|AmmoBox_2.dds|1|..\Texture\PickUp\No_Animation\AmmoBox\AmmoBox_2.dds
No_Animation|AmmoBox|AmmoBox_2.png|1|..\Texture\PickUp\No_Animation\AmmoBox\AmmoBox_2.png
No_Animation|AmmoBox|AmmoBox_3.dds|1|..\Texture\PickUp\No_Animation\AmmoBox\AmmoBox_3.dds
No_Animation|AmmoBox|AmmoBox_3.png|1|..\Texture\PickUp\No_Animation\AmmoBox\AmmoBox_3.png
No_Animation|AmmoBox|AmmoBox_4.dds|1|..\Texture\PickUp\No_Animation\AmmoBox\AmmoBox_4.dds
No_Animation|AmmoBox|AmmoBox_4.png|1|..\Texture\PickUp\No_Animation\AmmoBox\AmmoBox_4.png
No_Animation|JetPack|JetPack_0.png|1|..\Texture\PickUp\No_Animation\JetPack\JetPack_0.png
No_Animation|Pack|Pack_1.dds|1|..\Texture\PickUp\No_Animation\Pack\Pack_1.dds
No_Animation|Pack|Pack_1.png|1|..\Texture\PickUp\No_Animation\Pack\Pack_1.png
No_Animation|Pack|Pack_2.dds|1|..\Texture\PickUp\No_Animation\Pack\Pack_2.dds
No_Animation|Pack|Pack_2.png|1|..\Texture\PickUp\No_Animation\Pack\Pack_2.png
No_Animation|dds|skybox_ufo.dds|1|..\Texture\Skybox\No_Animation\dds\skybox_ufo.dds
No_Animation|128 x 128|Tile128x128_10.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_10.dds
No_Animation|128 x 128|Tile128x128_10.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_10.png
No_Animation|128 x 128|Tile128x128_100.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_100.dds
No_Animation|128 x 128|Tile128x128_100.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_100.png
No_Animation|128 x 128|Tile128x128_101.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_101.dds
No_Animation|128 x 128|Tile128x128_101.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_101.png
No_Animation|128 x 128|Tile128x128_102.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_102.dds
No_Animation|128 x 128|Tile128x128_102.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_102.png
No_Animation|128 x 128|Tile128x128_103.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_103.dds
No_Animation|128 x 128|Tile128x128_104.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_104.png
No_Animation|128 x 128|Tile128x128_108.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_108.dds
No_Animation|128 x 128|Tile128x128_108.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_108.png
No_Animation|128 x 128|Tile128x128_109.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_109.dds
No_Animation|128 x 128|Tile128x128_109.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_109.png
No_Animation|128 x 128|Tile128x128_11.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_11.dds
No_Animation|128 x 128|Tile128x128_11.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_11.png
No_Animation|128 x 128|Tile128x128_110.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_110.dds
No_Animation|128 x 128|Tile128x128_110.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_110.png
No_Animation|128 x 128|Tile128x128_111.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_111.dds
No_Animation|128 x 128|Tile128x128_111.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_111.png
No_Animation|128 x 128|Tile128x128_113.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_113.dds
No_Animation|128 x 128|Tile128x128_113.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_113.png
No_Animation|128 x 128|Tile128x128_117.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_117.dds
No_Animation|128 x 128|Tile128x128_117.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_117.png
No_Animation|128 x 128|Tile128x128_118.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_118.dds
No_Animation|128 x 128|Tile128x128_118.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_118.png
No_Animation|128 x 128|Tile128x128_119.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_119.dds
No_Animation|128 x 128|Tile128x128_119.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_119.png
No_Animation|128 x 128|Tile128x128_120.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_120.dds
No_Animation|128 x 128|Tile128x128_120.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_120.png
No_Animation|128 x 128|Tile128x128_126.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_126.dds
No_Animation|128 x 128|Tile128x128_126.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_126.png
No_Animation|128 x 128|Tile128x128_127.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_127.dds
No_Animation|128 x 128|Tile128x128_127.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_127.png
No_Animation|128 x 128|Tile128x128_129.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_129.dds
No_Animation|128 x 128|Tile128x128_129.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_129.png
No_Animation|128 x 128|Tile128x128_131.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_131.dds
No_Animation|128 x 128|Tile128x128_131.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_131.png
No_Animation|128 x 128|Tile128x128_133.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_133.dds
No_Animation|128 x 128|Tile128x128_133.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_133.png
No_Animation|128 x 128|Tile128x128_134.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_134.dds
No_Animation|128 x 128|Tile128x128_134.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_134.png
No_Animation|128 x 128|Tile128x128_135.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_135.dds
No_Animation|128 x 128|Tile128x128_135.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_135.png
No_Animation|128 x 128|Tile128x128_137.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_137.dds
No_Animation|128 x 128|Tile128x128_137.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_137.png
No_Animation|128 x 128|Tile128x128_139.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_139.dds
No_Animation|128 x 128|Tile128x128_139.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_139.png
No_Animation|128 x 128|Tile128x128_14.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_14.dds
No_Animation|128 x 128|Tile128x128_14.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_14.png
No_Animation|128 x 128|Tile128x128_140.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_140.dds
No_Animation|128 x 128|Tile128x128_140.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_140.png
No_Animation|128 x 128|Tile128x128_142.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_142.dds
No_Animation|128 x 128|Tile128x128_142.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_142.png
No_Animation|128 x 128|Tile128x128_143.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_143.dds
No_Animation|128 x 128|Tile128x128_143.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_143.png
No_Animation|128 x 128|Tile128x128_144.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_144.dds
No_Animation|128 x 128|Tile128x128_144.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_144.png
No_Animation|128 x 128|Tile128x128_145.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_145.dds
No_Animation|128 x 128|Tile128x128_145.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_145.png
No_Animation|128 x 128|Tile128x128_19.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_19.dds
No_Animation|128 x 128|Tile128x128_19.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_19.png
No_Animation|128 x 128|Tile128x128_20.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_20.dds
No_Animation|128 x 128|Tile128x128_20.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_20.png
No_Animation|128 x 128|Tile128x128_21.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_21.dds
No_Animation|128 x 128|Tile128x128_21.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_21.png
No_Animation|128 x 128|Tile128x128_22.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_22.dds
No_Animation|128 x 128|Tile128x128_22.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_22.png
No_Animation|128 x 128|Tile128x128_23.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_23.dds
No_Animation|128 x 128|Tile128x128_23.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_23.png
No_Animation|128 x 128|Tile128x128_3.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_3.dds
No_Animation|128 x 128|Tile128x128_3.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_3.png
No_Animation|128 x 128|Tile128x128_38.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_38.dds
No_Animation|128 x 128|Tile128x128_38.png|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_38.png
No_Animation|128 x 128|Tile128x128_39.dds|1|..\Texture\Tiles\No_Animation\128 x 128\Tile128x128_39.dds
